Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2008,2008,2008,4,0,2,Export,434,Libya,LBY,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,106734,,106734,,423298,,,0
H2,2008,2008,2008,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,38194154,,38194154,,12400508,,,0
H2,2008,2008,2008,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,114943393,,114943393,,61148745,,,0
H2,2008,2008,2008,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,150202964,,150202964,,68424341,,,6
H2,2008,2008,2008,4,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,150489382,,150489382,,74241272,,,0
H2,2008,2008,2008,4,0,3,Re-Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,952974,,952974,,719033,,,0
H2,2008,2008,2008,4,0,4,Re-Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,227461,,227461,,190899,,,0
H2,2008,2008,2008,4,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,5000,,5000,,2047,,,0
H2,2008,2008,2008,4,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,16260042,,16260042,,5663261,,,0
H2,2008,2008,2008,4,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,2409229,,2409229,,1762553,,,0
H2,2008,2008,2008,4,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,627987,,627987,,363024,,,6
H2,2008,2008,2008,4,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,9436,,9436,,5598,,,6
H2,2008,2008,2008,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,1562740,,1562740,,1058162,,,0
H2,2008,2008,2008,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,2024178,,2024178,,1083335,,,0
H2,2008,2008,2008,4,0,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,402817,,402817,,223098,,,0
H2,2008,2008,2008,4,0,1,Import,530,Neth. Antilles,ANT,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,693,,693,,16939,,,0
H2,2008,2008,2008,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,1256,,1256,,3741,,,0
H2,2008,2008,2008,4,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,80000,,80000,,19273,,,0
H2,2008,2008,2008,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,20620694,,20620694,,8670350,,,6
H2,2008,2008,2008,4,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,9321,,9321,,5539,,,6
H2,2008,2008,2008,4,0,4,Re-Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,441,,441,,267,,,6
H2,2008,2008,2008,4,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,15327,,15327,,9204,,,6
H2,2008,2008,2008,4,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,1999862,,1999862,,866073,,,0
H2,2008,2008,2008,4,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,112259723,,112259723,,50916891,,,0
H2,2008,2008,2008,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,1786980,,1786980,,5207625,,,0
H2,2008,2008,2008,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,15934,,15934,,36357,,,0
H2,2008,2008,2008,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,30000,,30000,,382,,,0
H2,2008,2008,2008,4,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,1058,,1058,,17359,,,0
H2,2008,2008,2008,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,97936467,,97936467,,52813785,,,0
H2,2008,2008,2008,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,6989040,,6989040,,7035366,,,0
H2,2008,2008,2008,4,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,2792256,,2792256,,1415508,,,0
H2,2008,2008,2008,4,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,3614163,,3614163,,3251650,,,0
H2,2008,2008,2008,4,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,50980,,50980,,39242,,,0
H2,2008,2008,2008,4,0,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,63500,,63500,,4161,,,0
H2,2008,2008,2008,4,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,32073,,32073,,68978,,,6
H2,2008,2008,2008,4,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,7928220,,7928220,,678933,,,0
H2,2008,2008,2008,4,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,3163653,,3163653,,1432544,,,0
H2,2008,2008,2008,4,0,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,14948913,,14948913,,4470300,,,0
H2,2008,2008,2008,4,0,3,Re-Export,887,Yemen,YEM,0,World,WLD,,,,,,,,3915,"Waste, parings and scrap, of plastics.",8,Weight in kilograms,,,20000,,20000,,6002,,,0
H2,2008,2008,2008,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,873430,,873430,,635544,,,0
H2,2008,2008,2008,6,1,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,253745,,253745,,73617,,,0
H2,2008,2008,2008,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,395,,395,,1409,,,0
H2,2008,2008,2008,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,507631,,507631,,130476,,,0
H2,2008,2008,2008,6,1,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,140150,,140150,,20122,,,0
H2,2008,2008,2008,6,1,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,144,,144,,1602,,,0
H2,2008,2008,2008,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,99246,,99246,,99155,,,0
H2,2008,2008,2008,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,232537,,232537,,156437,,,0
H2,2008,2008,2008,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,97684,,97684,,89821,,,0
H2,2008,2008,2008,6,1,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,26000,,26000,,965,,,0
H2,2008,2008,2008,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,97198,,97198,,8929,,,0
H2,2008,2008,2008,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,164153,,164153,,187937,,,0
H2,2008,2008,2008,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,1818780,,1818780,,268119,,,0
H2,2008,2008,2008,6,1,1,Import,434,Libya,LBY,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,3972,,3972,,3251,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,24008364,,24008364,,5523269,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,29144971,,29144971,,12587718,,,0
H2,2008,2008,2008,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,20925353,,20925353,,4634466,,,6
H2,2008,2008,2008,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,2290725,,2290725,,1156179,,,0
H2,2008,2008,2008,6,1,3,Re-Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,91961,,91961,,44928,,,0
H2,2008,2008,2008,6,1,4,Re-Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,12580,,12580,,2454,,,0
H2,2008,2008,2008,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,5000,,5000,,2047,,,0
H2,2008,2008,2008,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,121320,,121320,,103980,,,0
H2,2008,2008,2008,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,88400,,88400,,50731,,,0
H2,2008,2008,2008,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,140184,,140184,,68067,,,6
H2,2008,2008,2008,6,1,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,31829,,31829,,59332,,,0
H2,2008,2008,2008,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,924,,924,,3293,,,0
H2,2008,2008,2008,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,4364,,4364,,2119,,,6
H2,2008,2008,2008,6,1,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,695,,695,,337,,,6
H2,2008,2008,2008,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,512,,512,,249,,,6
H2,2008,2008,2008,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,452582,,452582,,191514,,,0
H2,2008,2008,2008,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,6273210,,6273210,,5312814,,,0
H2,2008,2008,2008,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,38300,,38300,,301318,,,0
H2,2008,2008,2008,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,105,,105,,224,,,0
H2,2008,2008,2008,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,125,,125,,7140,,,0
H2,2008,2008,2008,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,3809663,,3809663,,2061721,,,0
H2,2008,2008,2008,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,147676,,147676,,106359,,,0
H2,2008,2008,2008,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,548891,,548891,,464510,,,0
H2,2008,2008,2008,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,463743,,463743,,377610,,,0
H2,2008,2008,2008,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,18500,,18500,,2039,,,0
H2,2008,2008,2008,6,1,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,98929,,98929,,17727,,,0
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,1386034,,1386034,,591214,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,391510,"Waste, parings & scrap, of polymers of ethylene",8,Weight in kilograms,,,10724718,,10724718,,2773263,,,0
H2,2008,2008,2008,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,461140,,461140,,5275924,,,0
H2,2008,2008,2008,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,3000,,3000,,2851,,,0
H2,2008,2008,2008,6,1,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,18000,,18000,,2258,,,0
H2,2008,2008,2008,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,214,,214,,201,,,0
H2,2008,2008,2008,6,1,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,117330,,117330,,47067,,,0
H2,2008,2008,2008,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,30000,,30000,,1800,,,0
H2,2008,2008,2008,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,2808000,,2808000,,164840,,,0
H2,2008,2008,2008,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,621,,621,,3983,,,0
H2,2008,2008,2008,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1383936,,1383936,,465749,,,0
H2,2008,2008,2008,6,1,1,Import,434,Libya,LBY,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,109940,,109940,,61946,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,137354,,137354,,96683,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,4920410,,4920410,,1751564,,,0
H2,2008,2008,2008,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,2159526,,2159526,,1010278,,,0
H2,2008,2008,2008,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,382636,,382636,,114850,,,0
H2,2008,2008,2008,6,1,3,Re-Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,35420,,35420,,39324,,,0
H2,2008,2008,2008,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,515,,515,,6126,,,0
H2,2008,2008,2008,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,523,,523,,15,,,0
H2,2008,2008,2008,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1861,,1861,,1151,,,6
H2,2008,2008,2008,6,1,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,150846,,150846,,272385,,,0
H2,2008,2008,2008,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,294,,294,,180,,,0
H2,2008,2008,2008,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,55909,,55909,,34573,,,6
H2,2008,2008,2008,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,47015,,47015,,83305,,,0
H2,2008,2008,2008,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,8744812,,8744812,,4123144,,,0
H2,2008,2008,2008,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,57120,,57120,,104115,,,0
H2,2008,2008,2008,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,380,,380,,3565,,,0
H2,2008,2008,2008,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,70788,,70788,,41658,,,0
H2,2008,2008,2008,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,1023,,1023,,30,,,0
H2,2008,2008,2008,6,1,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,30325,,30325,,57971,,,6
H2,2008,2008,2008,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,172760,,172760,,58027,,,0
H2,2008,2008,2008,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,391520,"Waste, parings & scrap, of polymers of styrene",8,Weight in kilograms,,,112293,,112293,,28083,,,0
H2,2008,2008,2008,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,30840,,30840,,31596,,,0
H2,2008,2008,2008,6,1,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,142590,,142590,,56253,,,0
H2,2008,2008,2008,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,11379,,11379,,61312,,,0
H2,2008,2008,2008,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,14340,,14340,,16189,,,0
H2,2008,2008,2008,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,383173,,383173,,143832,,,0
H2,2008,2008,2008,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,61083,,61083,,25446,,,6
H2,2008,2008,2008,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,51612,,51612,,38744,,,0
H2,2008,2008,2008,6,1,1,Import,266,Gabon,GAB,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,12000,,12000,,12361,,,0
H2,2008,2008,2008,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,26110,,26110,,23389,,,0
H2,2008,2008,2008,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,5,,5,,99,,,0
H2,2008,2008,2008,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,117710,,117710,,19245,,,0
H2,2008,2008,2008,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,84210,,84210,,117558,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,4218297,,4218297,,1274693,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,15817256,,15817256,,11385359,,,0
H2,2008,2008,2008,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,32855354,,32855354,,8443560,,,0
H2,2008,2008,2008,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,3669893,,3669893,,1403360,,,0
H2,2008,2008,2008,6,1,4,Re-Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,3018,,3018,,2996,,,0
H2,2008,2008,2008,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,391530,"Waste, parings & scrap, of polymers of vinyl chloride",8,Weight in kilograms,,,15154092,,15154092,,5052168,,,0
